sample_id,filepath,clean_caption,perturbation_type,model,raw_output,category
205514,/content/drive/MyDrive/VLM_Project_Data/val2017/000000205514.jpg,a living room with a lot of red boxes around it,Diffusion Noise,LLaVA,"The image is a colorful, pixelated photo of a room with a couch and a chair. The room appears to be a living room or a similar space. The couch is located in the middle of the room, while the chair is",Acknowledged Perturbation
350002,/content/drive/MyDrive/VLM_Project_Data/val2017/000000350002.jpg,a woman with makeup on her face,Diffusion Noise,BLIP-2,a woman is sitting on a chair,Other/Irrelevant Description
350002,/content/drive/MyDrive/VLM_Project_Data/val2017/000000350002.jpg,a woman with makeup on her face,Diffusion Noise,LLaVA,"The image is a colorful, pixelated portrait of a woman. She is sitting on a couch, and her hands are placed on her face. The woman appears to be the main focus of the image, with her figure taking up a significant",Acknowledged Perturbation
78959,/content/drive/MyDrive/VLM_Project_Data/val2017/000000078959.jpg,a banana plant with red lines drawn around it,Diffusion Noise,BLIP-2,The image is of a plant with a red square in the center,Other/Irrelevant Description
78959,/content/drive/MyDrive/VLM_Project_Data/val2017/000000078959.jpg,a banana plant with red lines drawn around it,Diffusion Noise,LLaVA,"The image features a tree with a large trunk, surrounded by a forest. The tree is located in the center of the scene, and its trunk appears to be the focal point. The tree is surrounded by other trees, creating a dense",Other/Irrelevant Description
47769,/content/drive/MyDrive/VLM_Project_Data/val2017/000000047769.jpg,"a living room with a couch, a table, and a window",Diffusion Noise,BLIP-2,This is a picture of a room in a house. The room is in a house. The room is in a house. The room is in a house. The room is in a house. The room is in a house. The room is in,Other/Irrelevant Description
47769,/content/drive/MyDrive/VLM_Project_Data/val2017/000000047769.jpg,"a living room with a couch, a table, and a window",Diffusion Noise,LLaVA,"The image is a colorful, pixelated photo of a cityscape. The buildings in the scene are made up of various shapes and colors, creating a vibrant and lively atmosphere. The buildings are scattered throughout the scene, with some",Acknowledged Perturbation
353096,/content/drive/MyDrive/VLM_Project_Data/val2017/000000353096.jpg,a computer monitor,Diffusion Noise,BLIP-2,A computer monitor and keyboard,Ignored Perturbation
353096,/content/drive/MyDrive/VLM_Project_Data/val2017/000000353096.jpg,a computer monitor,Diffusion Noise,LLaVA,"The image is a close-up of a computer monitor, showcasing its screen. The monitor is displaying a blue background, and there is a small amount of green visible in the background. The screen is filled with a pattern of blue and green",Other/Irrelevant Description
108864,/content/drive/MyDrive/VLM_Project_Data/val2017/000000108864.jpg,two elephants in a field,Diffusion Noise,BLIP-2,This is a picture of two elephants in a field,Ignored Perturbation
108864,/content/drive/MyDrive/VLM_Project_Data/val2017/000000108864.jpg,two elephants in a field,Diffusion Noise,LLaVA,"The image features a group of elephants standing in a grassy field. There are five elephants in total, with some of them being larger than others. The elephants are spread out across the field, with some closer to the",Ignored Perturbation
434247,/content/drive/MyDrive/VLM_Project_Data/val2017/000000434247.jpg,a beach with a bunch of horses,Diffusion Noise,BLIP-2,A man is sitting on a bench,Other/Irrelevant Description
434247,/content/drive/MyDrive/VLM_Project_Data/val2017/000000434247.jpg,a beach with a bunch of horses,Diffusion Noise,LLaVA,"The image features a large building with a red roof, situated in a grassy area. The building appears to be a train station, as it is surrounded by a grassy field. The sky above the building is cloudy, adding to the overall",Other/Irrelevant Description
509131,/content/drive/MyDrive/VLM_Project_Data/val2017/000000509131.jpg,a fruit and vegetable display,Diffusion Noise,BLIP-2,A table with a glass of water and a glass of orange juice,Other/Irrelevant Description
509131,/content/drive/MyDrive/VLM_Project_Data/val2017/000000509131.jpg,a fruit and vegetable display,Diffusion Noise,LLaVA,"The image is a close-up of a kitchen scene, featuring a dining table with a vase on it. The vase is placed in the center of the table, and there are several oranges scattered around the table. The oranges",Other/Irrelevant Description
525600,/content/drive/MyDrive/VLM_Project_Data/val2017/000000525600.jpg,a giraffe with red lines around it,Diffusion Noise,BLIP-2,this is a picture of a person in a house,Other/Irrelevant Description
525600,/content/drive/MyDrive/VLM_Project_Data/val2017/000000525600.jpg,a giraffe with red lines around it,Diffusion Noise,LLaVA,"The image is a colorful, abstract painting of a building. The building is depicted in a vibrant and artistic manner, with a mix of red, blue, and green colors. The painting captures the essence of the building",Other/Irrelevant Description
399205,/content/drive/MyDrive/VLM_Project_Data/val2017/000000399205.jpg,a man standing next to a fence,Diffusion Noise,BLIP-2,"A man is standing on a sidewalk, looking at a phone",Other/Irrelevant Description
399205,/content/drive/MyDrive/VLM_Project_Data/val2017/000000399205.jpg,a man standing next to a fence,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a group of people standing on a street. There are at least nine people in the scene, with some of them holding cell phones. The people are scattered throughout the image, with some standing",Acknowledged Perturbation
460494,/content/drive/MyDrive/VLM_Project_Data/val2017/000000460494.jpg,a plate of food with a red plate,Diffusion Noise,BLIP-2,A plate of food with a drink on a table,Other/Irrelevant Description
460494,/content/drive/MyDrive/VLM_Project_Data/val2017/000000460494.jpg,a plate of food with a red plate,Diffusion Noise,LLaVA,"The image features a close-up of a red bowl filled with a variety of foods. The bowl is placed on a dining table, and it appears to be a colorful and appetizing meal. The foods inside",Other/Irrelevant Description
175364,/content/drive/MyDrive/VLM_Project_Data/val2017/000000175364.jpg,a kitchen with red circles around it,Diffusion Noise,BLIP-2,A kitchen with a countertop and cabinets,Other/Irrelevant Description
175364,/content/drive/MyDrive/VLM_Project_Data/val2017/000000175364.jpg,a kitchen with red circles around it,Diffusion Noise,LLaVA,"The image is a blurry, colorful photo of a kitchen. The kitchen features a sink, a refrigerator, and a dining table. There are also several cabinets and drawers in the kitchen, providing ample storage",Acknowledged Perturbation
376625,/content/drive/MyDrive/VLM_Project_Data/val2017/000000376625.jpg,a street with a tram on it,Diffusion Noise,BLIP-2,A street scene with a tram in the foreground and a pedestrian crossing the street in the background,Ignored Perturbation
376625,/content/drive/MyDrive/VLM_Project_Data/val2017/000000376625.jpg,a street with a tram on it,Diffusion Noise,LLaVA,"The image is a black and white photo of a city street. A trolley car is the main focus of the scene, traveling down the street. The trolley is located in the center of the photo, with buildings on both sides",Other/Irrelevant Description
458663,/content/drive/MyDrive/VLM_Project_Data/val2017/000000458663.jpg,a kitchen with red circles around it,Diffusion Noise,BLIP-2,"A kitchen with a sink, a window, and a table",Other/Irrelevant Description
458663,/content/drive/MyDrive/VLM_Project_Data/val2017/000000458663.jpg,a kitchen with red circles around it,Diffusion Noise,LLaVA,"The image is a colorful, pixelated photo of a room with a window. The room appears to be a kitchen or a dining area, as there is a dining table in the scene. The table is surrounded by chairs, with",Acknowledged Perturbation
229311,/content/drive/MyDrive/VLM_Project_Data/val2017/000000229311.jpg,a kitchen with a sink and a window,Diffusion Noise,BLIP-2,This is a kitchen sink with a window in the background,Ignored Perturbation
229311,/content/drive/MyDrive/VLM_Project_Data/val2017/000000229311.jpg,a kitchen with a sink and a window,Diffusion Noise,LLaVA,"The image is a colorful, pixelated photo of a kitchen. The kitchen features a sink, a refrigerator, and a dining table. There is a chair placed near the dining table. The sink is located close to the",Acknowledged Perturbation
142620,/content/drive/MyDrive/VLM_Project_Data/val2017/000000142620.jpg,a man sitting on a bench eating food,Diffusion Noise,BLIP-2,The man is sitting on a bench in a park. He is wearing a blue shirt and black pants. He is holding a bottle of water. The man is looking at a piece of paper with a grid on it. The man is looking at the,Other/Irrelevant Description
142620,/content/drive/MyDrive/VLM_Project_Data/val2017/000000142620.jpg,a man sitting on a bench eating food,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a man sitting on a chair. The man appears to be wearing a black jacket. The chair he is sitting on is located in the center of the image. The scene also features a",Acknowledged Perturbation
210032,/content/drive/MyDrive/VLM_Project_Data/val2017/000000210032.jpg,a sandwich and a bird,Diffusion Noise,BLIP-2,This is a picture of a plate of food,Other/Irrelevant Description
210032,/content/drive/MyDrive/VLM_Project_Data/val2017/000000210032.jpg,a sandwich and a bird,Diffusion Noise,LLaVA,"The image features a close-up view of a pizza on a plate. The pizza is placed on a dining table, and it appears to be a delicious-looking meal. The table occupies most of the scene, with",Other/Irrelevant Description
450439,/content/drive/MyDrive/VLM_Project_Data/val2017/000000450439.jpg,a kite in the sky,Diffusion Noise,BLIP-2,this is a photograph of a flag that is being held by a person,Other/Irrelevant Description
450439,/content/drive/MyDrive/VLM_Project_Data/val2017/000000450439.jpg,a kite in the sky,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a boat. The boat is positioned in the center of the image, and it appears to be a large, multi-colored object. The boat is surrounded by a vibrant,",Acknowledged Perturbation
565962,/content/drive/MyDrive/VLM_Project_Data/val2017/000000565962.jpg,a cat looking out the window and a buddha statue,Diffusion Noise,BLIP-2,the cat is looking at the cat in the window,Ignored Perturbation
565962,/content/drive/MyDrive/VLM_Project_Data/val2017/000000565962.jpg,a cat looking out the window and a buddha statue,Diffusion Noise,LLaVA,"The image features a large, colorful mountain with a distinctive shape. The mountain is surrounded by a lush green forest, creating a picturesque scene. The mountain's vibrant colors and the surrounding forest make it an eye-catch",Other/Irrelevant Description
426297,/content/drive/MyDrive/VLM_Project_Data/val2017/000000426297.jpg,a zebra,Diffusion Noise,BLIP-2,This is a zebra,Ignored Perturbation
426297,/content/drive/MyDrive/VLM_Project_Data/val2017/000000426297.jpg,a zebra,Diffusion Noise,LLaVA,"The image features a close-up of a zebra's back, showcasing its distinctive black and white stripes. The zebra's stripes are clearly visible, creating a visually striking scene. The zeb",Other/Irrelevant Description
