sample_id,filepath,clean_caption,misleading_caption,original_word,misleading_word,model,raw_output,answer_part,category
47769,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000047769.jpg,"a living room with a couch, a table, and a window","a living room with a couch, a rock, and a window",table,rock,BLIP-2,Yes,Yes,Confusion/Irrelevance
47769,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000047769.jpg,"a living room with a couch, a table, and a window","a living room with a couch, a rock, and a window",table,rock,LLaVA,"Yes, this is a living room with a couch, a rock, and a window.","Yes, this is a living room with a couch, a rock, and a window.",Agreement with Falsehood
353096,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000353096.jpg,a computer monitor,a computer tv,monitor,tv,BLIP-2,Yes,Yes,Confusion/Irrelevance
353096,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000353096.jpg,a computer monitor,a computer tv,monitor,tv,LLaVA,"Yes, this is a computer TV, which is a device that combines the functions of a computer monitor and a television. It is designed to display both computer content and television programs, making it a versatile and convenient device for users.","Yes, this is a computer TV, which is a device that combines the functions of a computer monitor and a television. It is designed to display both computer content and television programs, making it a versatile and convenient device for users.",Agreement with Falsehood
525600,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000525600.jpg,a giraffe with red lines around it,a zebra with red lines around it,giraffe,zebra,BLIP-2,Yes,Yes,Confusion/Irrelevance
525600,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000525600.jpg,a giraffe with red lines around it,a zebra with red lines around it,giraffe,zebra,LLaVA,"No, this is not a zebra. It is a giraffe with red lines around it.","No, this is not a zebra. It is a giraffe with red lines around it.",Correct Rejection
399205,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000399205.jpg,a man standing next to a fence,a woman standing next to a fence,man,woman,BLIP-2,No,No,Confusion/Irrelevance
399205,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000399205.jpg,a man standing next to a fence,a woman standing next to a fence,man,woman,LLaVA,"No, this is not a woman standing next to a fence. The image shows a group of men standing on a sidewalk, with some of them holding cell phones.","No, this is not a woman standing next to a fence. The image shows a group of men standing on a sidewalk, with some of them holding cell phones.",Correct Rejection
460494,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000460494.jpg,a plate of food with a red plate,a plate of food with a blue plate,red,blue,BLIP-2,Yes,Yes,Confusion/Irrelevance
460494,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000460494.jpg,a plate of food with a red plate,a plate of food with a blue plate,red,blue,LLaVA,"No, this is not a plate of food with a blue plate. The plate is red, and the food on it includes broccoli, carrots, and possibly other vegetables.","No, this is not a plate of food with a blue plate. The plate is red, and the food on it includes broccoli, carrots, and possibly other vegetables.",Correct Rejection
175364,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000175364.jpg,a kitchen with red circles around it,a kitchen with blue circles around it,red,blue,BLIP-2,Yes,Yes,Confusion/Irrelevance
175364,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000175364.jpg,a kitchen with red circles around it,a kitchen with blue circles around it,red,blue,LLaVA,"Yes, this is a kitchen with blue circles around it, indicating that it is a part of a larger space or a specific area within the kitchen.","Yes, this is a kitchen with blue circles around it, indicating that it is a part of a larger space or a specific area within the kitchen.",Agreement with Falsehood
376625,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000376625.jpg,a street with a tram on it,a street with a tram under it,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
376625,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000376625.jpg,a street with a tram on it,a street with a tram under it,on,under,LLaVA,"Yes, this is a street with a tram under it. The tram is a part of the city's public transportation system, and it is traveling down the street.","Yes, this is a street with a tram under it. The tram is a part of the city's public transportation system, and it is traveling down the street.",Agreement with Falsehood
458663,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000458663.jpg,a kitchen with red circles around it,a kitchen with blue circles around it,red,blue,BLIP-2,Yes,Yes,Confusion/Irrelevance
458663,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000458663.jpg,a kitchen with red circles around it,a kitchen with blue circles around it,red,blue,LLaVA,"Yes, this is a kitchen with blue circles around it, indicating that it is a part of a larger home.","Yes, this is a kitchen with blue circles around it, indicating that it is a part of a larger home.",Agreement with Falsehood
229311,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000229311.jpg,a kitchen with a sink and a window,a kitchen with a basin and a window,sink,basin,BLIP-2,Yes,Yes,Confusion/Irrelevance
229311,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000229311.jpg,a kitchen with a sink and a window,a kitchen with a basin and a window,sink,basin,LLaVA,"Yes, this is a kitchen with a basin and a window. The image also shows a sink and a counter.","Yes, this is a kitchen with a basin and a window. The image also shows a sink and a counter.",Agreement with Falsehood
142620,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000142620.jpg,a man sitting on a bench eating food,a man lying on a bench eating food,sitting,lying,BLIP-2,Yes,Yes,Confusion/Irrelevance
142620,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000142620.jpg,a man sitting on a bench eating food,a man lying on a bench eating food,sitting,lying,LLaVA,"No, this is not a man lying on a bench eating food. Instead, it is a man sitting on a bench, eating food, and surrounded by multiple chairs and a dining table.","No, this is not a man lying on a bench eating food. Instead, it is a man sitting on a bench, eating food, and surrounded by multiple chairs and a dining table.",Correct Rejection
210032,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000210032.jpg,a sandwich and a bird,a wrap and a bird,sandwich,wrap,BLIP-2,Yes,Yes,Confusion/Irrelevance
210032,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000210032.jpg,a sandwich and a bird,a wrap and a bird,sandwich,wrap,LLaVA,"Yes, the image shows a wrap with a bird standing on it. The bird is perched on the sandwich, which is placed on a plate. The scene is quite unusual, as birds are not typically seen standing on food items.","Yes, the image shows a wrap with a bird standing on it. The bird is perched on the sandwich, which is placed on a plate. The scene is quite unusual, as birds are not typically seen standing on food items.",Correct Rejection
450439,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000450439.jpg,a kite in the sky,a drone in the sky,kite,drone,BLIP-2,No,No,Confusion/Irrelevance
450439,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000450439.jpg,a kite in the sky,a drone in the sky,kite,drone,LLaVA,"No, this is not a drone in the sky. It is a kite, which is a type of flying object designed to catch the wind and stay aloft. The kite is flying high in the sky, and its colors are","No, this is not a drone in the sky. It is a kite, which is a type of flying object designed to catch the wind and stay aloft. The kite is flying high in the sky, and its colors are",Correct Rejection
565962,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000565962.jpg,a cat looking out the window and a buddha statue,a dog looking out the window and a buddha statue,cat,dog,BLIP-2,Yes,Yes,Confusion/Irrelevance
565962,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000565962.jpg,a cat looking out the window and a buddha statue,a dog looking out the window and a buddha statue,cat,dog,LLaVA,"No, this is not a dog looking out the window and a buddha statue. It is a black cat looking out the window and a buddha statue.","No, this is not a dog looking out the window and a buddha statue. It is a black cat looking out the window and a buddha statue.",Correct Rejection
426297,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000426297.jpg,a zebra,a giraffe,zebra,giraffe,BLIP-2,"No, it's a zebra","No, it's a zebra",Correct Rejection
426297,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000426297.jpg,a zebra,a giraffe,zebra,giraffe,LLaVA,"No, this is not a giraffe. It is a zebra.","No, this is not a giraffe. It is a zebra.",Correct Rejection
502347,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000502347.jpg,a kite flying over a body of water,a drone flying over a body of water,kite,drone,BLIP-2,Yes,Yes,Confusion/Irrelevance
502347,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000502347.jpg,a kite flying over a body of water,a drone flying over a body of water,kite,drone,LLaVA,"No, this is not a drone flying over a body of water. It is a photo of a cityscape taken from a high vantage point, possibly from a plane or a helicopter. The image features a city with a large","No, this is not a drone flying over a body of water. It is a photo of a cityscape taken from a high vantage point, possibly from a plane or a helicopter. The image features a city with a large",Correct Rejection
397351,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000397351.jpg,a man holding carrots,a woman holding carrots,man,woman,BLIP-2,Yes,Yes,Confusion/Irrelevance
397351,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000397351.jpg,a man holding carrots,a woman holding carrots,man,woman,LLaVA,"No, this is not a woman holding carrots. It is a man standing next to a pile of carrots.","No, this is not a woman holding carrots. It is a man standing next to a pile of carrots.",Correct Rejection
499181,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000499181.jpg,a parking lot with a red circle around a car,a parking lot with a red circle around a truck,car,truck,BLIP-2,Yes,Yes,Confusion/Irrelevance
499181,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000499181.jpg,a parking lot with a red circle around a car,a parking lot with a red circle around a truck,car,truck,LLaVA,"Yes, the image shows a parking lot with a red circle around a truck, which is an indication of a parking violation.","Yes, the image shows a parking lot with a red circle around a truck, which is an indication of a parking violation.",Agreement with Falsehood
400161,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000400161.jpg,a couch with remote controls in it,a couch with game controller controls in it,remote,game controller,BLIP-2,Yes,Yes,Confusion/Irrelevance
400161,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000400161.jpg,a couch with remote controls in it,a couch with game controller controls in it,remote,game controller,LLaVA,"Yes, the image shows a couch with game controller controls in it. The couch is designed to hold the game controllers, making it a convenient and comfortable spot for playing video games.","Yes, the image shows a couch with game controller controls in it. The couch is designed to hold the game controllers, making it a convenient and comfortable spot for playing video games.",Agreement with Falsehood
556873,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000556873.jpg,a cake,a pie,cake,pie,BLIP-2,"No, it's a cake","No, it's a cake",Correct Rejection
556873,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000556873.jpg,a cake,a pie,cake,pie,LLaVA,"No, this is not a pie. It is a white cake with a green ribbon and a ring on top of it.","No, this is not a pie. It is a white cake with a green ribbon and a ring on top of it.",Correct Rejection
15956,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000015956.jpg,a horse in a barn with a woman standing next to it,a cow in a barn with a woman standing next to it,horse,cow,BLIP-2,Yes,Yes,Confusion/Irrelevance
15956,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000015956.jpg,a horse in a barn with a woman standing next to it,a cow in a barn with a woman standing next to it,horse,cow,LLaVA,"No, this is not a cow in a barn. The image features a woman standing next to a brown horse in a barn.","No, this is not a cow in a barn. The image features a woman standing next to a brown horse in a barn.",Correct Rejection
